,Status
11916,1
72261,0
15243,0
88694,0
88070,0
31161,0
126698,0
103177,0
74862,0
49623,0
50979,0
44200,1
74393,0
148409,0
74364,0
101029,0
5072,0
114588,0
77975,0
144323,1
114345,0
147102,0
40324,0
45640,1
82793,0
40274,1
59582,0
125075,1
108811,0
76603,0
134532,0
62159,0
57802,0
128739,1
127258,0
113843,0
103328,0
86256,0
84365,0
5069,1
142953,0
118043,0
81340,1
49532,0
115159,0
72392,1
137756,0
88005,0
40495,0
15424,0
63596,0
63882,0
4701,0
81641,0
132737,0
26932,0
146628,0
68150,0
125087,0
142502,0
49812,1
67443,0
8722,1
52338,0
111075,0
135213,1
34717,0
25311,0
12364,0
63989,0
30849,0
66423,0
83471,0
35780,0
144060,0
130751,0
146077,0
82300,1
248,0
39450,0
66950,0
64503,0
13951,0
12117,1
146571,1
30624,0
60911,1
31879,1
55331,0
987,0
30197,1
78221,0
72313,1
104574,1
23392,1
20232,0
34585,0
23147,0
59587,1
140446,1
6806,0
102412,1
135085,1
94731,0
45151,0
105367,0
79502,1
27193,1
30859,0
147411,0
19756,1
96805,0
9192,1
69339,0
48215,0
88731,1
127726,1
113976,1
17893,0
32829,0
71074,0
24596,0
72280,0
77896,0
55387,0
142911,0
33100,0
143250,0
95680,1
4888,0
35595,0
28988,0
118582,0
29277,0
74517,0
143225,1
50167,0
110159,0
31192,0
122158,0
119832,0
20124,0
41673,0
77473,0
102986,0
37516,0
138708,0
65869,0
31292,0
44954,1
82226,0
2524,1
67912,1
82602,0
29972,1
134744,0
64713,1
72743,0
95218,0
118233,0
90447,0
109059,0
45589,0
80283,0
38786,1
30188,1
49613,0
52838,0
69585,0
68902,0
83947,0
129307,1
146366,0
62541,1
126304,0
144475,0
132625,0
36982,0
93878,1
99265,0
21818,1
103581,0
132947,0
137411,0
114249,0
148186,0
131944,1
78482,0
46844,1
137533,0
64366,0
78443,0
116040,0
129589,0
125222,0
135449,0
5797,1
109378,0
60355,0
133651,1
112283,1
14018,0
64341,0
66729,1
8115,0
4621,1
64894,0
17502,0
68578,0
63994,0
127943,0
135100,1
11779,0
4079,0
98045,0
89527,0
51714,0
101722,0
145880,0
13648,0
19583,1
75439,0
72712,1
118219,0
65687,1
121336,1
70978,0
139684,1
27079,0
138019,1
87490,1
38196,0
114566,0
45431,0
60853,0
86321,0
111887,0
136101,0
15319,0
91010,0
39862,0
59339,0
144577,0
92934,0
88372,1
42597,0
99900,0
124261,0
75695,0
12572,1
145100,1
49676,0
124878,0
36603,0
38219,0
113628,1
39005,0
45036,0
125876,0
129053,0
16411,0
41479,0
122160,0
33806,0
97577,0
34869,0
875,0
53663,0
122315,0
80286,0
39024,0
86304,0
41396,0
77555,0
99320,0
3372,0
23876,0
122986,1
115022,0
114908,0
65989,0
140324,1
113682,0
32563,1
139178,0
40986,0
36627,0
32966,1
16154,0
45918,0
54610,0
5329,0
98464,0
6513,0
91177,0
12814,0
12472,0
138807,0
140644,0
110634,0
51750,1
62351,0
81087,0
68920,0
106359,1
144642,0
86939,0
132905,1
133997,0
93646,0
130288,0
108098,1
141564,1
67812,0
32599,0
63368,0
118746,0
47352,0
90226,0
87109,0
44766,0
105101,1
136979,0
86029,0
54538,0
87761,1
118793,0
67175,0
120272,0
60032,0
46509,0
44003,0
51780,0
27035,0
135112,0
147505,0
7938,1
146545,1
96363,1
122692,0
55972,0
55612,1
117298,0
51630,0
16140,0
70468,1
68228,0
16639,0
53827,1
41512,0
36961,0
122258,0
67021,0
142717,0
23914,0
143580,0
39281,1
30595,1
58559,0
108531,1
143510,1
119481,0
65845,0
41923,1
139989,0
103433,0
38282,0
63335,0
94720,0
19942,0
7035,0
14049,0
66861,1
88783,0
111015,0
81403,0
29328,0
75344,0
112385,1
121301,0
70206,1
113459,0
12228,1
34115,1
79614,0
39173,1
12237,1
38815,0
106893,1
138418,0
76840,0
83827,0
132058,0
41348,0
110512,0
133852,0
66846,0
61220,0
132377,1
6001,0
63051,0
105980,0
93776,0
95998,0
63852,1
96850,0
71914,0
29510,1
113858,0
122578,0
74987,1
106876,0
6111,0
131182,0
40802,1
129500,0
80823,0
39626,1
135378,0
74149,0
125286,1
14908,0
35305,1
18822,0
17553,0
84735,0
50070,1
55413,0
119713,0
93719,0
78225,0
142415,0
34749,1
74781,0
25645,0
77274,1
80483,0
47137,0
115953,0
45573,0
137461,0
92363,0
88720,1
3181,0
104562,0
18098,0
114843,0
65510,0
104229,0
136433,0
39207,0
20947,0
75047,0
26956,1
133836,0
31607,0
128380,0
88221,0
73838,0
105953,1
133513,0
101786,1
146264,0
52871,0
104524,0
28478,0
113519,0
133854,0
28400,0
121593,1
50114,0
67454,1
97253,1
104696,0
132222,0
101826,0
88254,0
126178,0
94773,0
47440,0
81726,0
91148,1
34552,0
48675,0
134648,1
39115,1
66502,0
21591,0
1171,0
99853,0
131530,0
87327,0
104092,0
144012,1
97487,1
95720,0
71953,0
114357,1
19666,0
104014,1
24066,0
142005,1
90274,1
28975,0
76055,0
57216,0
124476,1
67863,0
148024,0
14168,0
32629,0
102666,0
41369,0
7560,0
47482,0
39780,0
33886,1
63302,0
103553,0
40858,0
126051,1
129607,0
83460,1
129231,0
128572,0
35390,0
64767,0
16269,0
59366,0
39326,1
46773,0
85257,1
10406,0
146087,0
39583,0
27009,0
134271,0
4572,0
128160,1
6456,0
132692,0
124149,0
116360,0
143213,0
41153,0
140050,1
98667,0
10286,0
129537,0
12201,0
72356,1
100663,0
70718,0
27659,0
9156,0
116561,0
134606,0
51710,0
73204,1
76467,0
25951,0
124712,0
111967,1
116442,0
112641,0
65064,0
55936,0
116798,0
33512,0
111685,0
95535,0
95795,0
142388,1
133622,0
64227,1
119237,0
107923,1
140909,1
78911,0
70887,0
764,0
146350,0
17171,0
131485,0
13143,0
35549,0
140577,0
69241,0
106147,0
56402,0
118332,1
74428,0
55305,0
56890,0
119652,0
33320,0
58758,0
23414,0
71186,0
134805,0
97601,1
90946,0
28613,0
22108,0
109246,0
52038,0
129814,0
10972,0
99366,0
59806,1
137343,1
35507,0
53735,1
3061,0
142641,1
4104,0
41734,0
13142,0
94177,0
56079,0
141725,1
72230,0
43120,1
96276,0
105390,0
15619,1
71274,0
110370,0
33072,1
78005,0
99829,0
102941,0
35446,0
60045,1
85561,0
6403,1
16621,1
90300,0
58415,0
44874,0
30636,0
141258,0
110897,0
123200,0
122112,1
93138,0
20385,0
68910,0
32206,0
84786,1
9788,0
98586,0
105828,0
27558,0
32597,1
133045,0
103692,0
17822,0
25006,0
95507,0
38431,0
37645,1
55636,0
93541,0
129998,0
134361,1
138128,0
294,0
84144,0
33511,1
87645,0
72499,1
85944,1
99374,0
2266,1
22370,1
67347,0
100231,0
97188,0
55626,1
67356,0
76204,0
48226,0
28873,0
92784,0
3050,0
74726,1
102022,1
6375,0
43226,0
82931,0
139079,1
60777,0
67031,0
90371,0
58106,0
96685,1
114458,0
84717,1
52297,1
62642,0
148574,0
12722,0
43280,0
89210,0
95083,1
28553,0
45755,1
39487,0
98947,0
60814,0
65073,1
122067,0
3447,1
125762,0
119074,0
135368,1
137713,0
131124,0
128882,0
139647,1
134781,1
4183,1
36468,0
32282,0
32927,1
68592,0
1900,0
85678,0
96258,0
145220,1
55928,0
45686,0
35019,0
78641,0
106254,0
92867,0
116302,0
97341,0
89822,0
13118,0
130869,1
68197,1
117809,1
108519,1
104281,1
36365,0
54594,0
68247,0
143703,0
82044,0
5344,0
123383,0
47794,0
63124,1
87744,0
104053,0
90270,0
50360,1
85453,0
98326,0
109897,1
135886,0
129310,0
66928,0
80057,0
141830,1
25133,0
103562,1
61015,0
108606,0
21101,1
58765,0
41342,1
124395,0
69249,1
28869,0
106131,1
3408,0
145565,0
53759,0
52783,0
3052,0
50463,0
121340,0
126113,0
23183,1
107530,0
16452,0
98491,0
42964,0
70370,0
47531,0
46516,0
131981,0
34300,0
41796,0
82156,0
39670,0
146262,0
34709,1
51438,0
121257,0
93941,0
82346,0
11550,0
35110,0
114985,0
11880,0
49948,0
56841,0
91829,0
33527,0
90683,1
20043,0
83985,1
34408,1
141828,0
122727,0
21470,1
13352,0
121996,0
77692,0
79658,0
143381,0
80694,0
132891,0
78951,1
106967,0
15486,0
8232,0
117609,1
16673,0
100930,1
132262,0
92555,0
81092,0
39972,0
90112,0
102093,0
6170,1
29906,0
8591,0
62627,0
102072,1
119874,1
102199,0
57572,0
126563,0
98498,0
24315,1
40873,0
111726,0
110251,0
14917,1
104181,1
116223,0
20579,1
146988,0
104245,0
79254,0
65508,1
137432,0
114851,0
25032,0
6928,0
29109,1
125858,1
105545,0
51936,0
60525,0
87722,0
98708,0
139960,0
69127,0
60894,1
78590,0
18090,0
39901,0
121922,1
35415,0
138438,0
133737,0
107005,0
89709,1
109307,0
100919,0
97215,0
13007,1
124262,1
112991,1
18728,0
44897,0
51525,0
84181,0
43612,1
121492,1
131211,0
19541,0
128821,1
129980,0
7151,0
42632,0
67564,1
58390,0
114087,0
79526,0
50715,1
20471,0
123713,0
118878,1
116413,0
31487,0
25971,0
51859,0
50369,0
92277,0
137156,1
4326,0
47489,0
110421,1
144446,0
115501,0
59744,0
67740,0
94794,0
9206,0
83130,0
15598,0
74156,0
96960,0
13015,1
107720,0
30584,1
29247,1
112477,0
59830,1
56019,0
109109,0
124202,0
88026,0
83374,0
21389,1
85025,0
42248,1
21425,0
124332,1
39966,0
74340,1
126448,0
99611,0
53633,0
18247,0
13539,0
93691,1
61317,0
1771,0
99205,1
18904,1
44290,0
140724,0
142926,1
134913,0
13246,0
87527,0
123258,1
11119,0
71819,1
144325,0
35917,1
117890,0
136379,0
89881,0
118533,0
58221,0
9952,0
134267,1
98637,0
121154,0
55255,0
42307,1
75912,1
70336,0
13260,0
146510,0
30811,0
93868,0
123954,0
65541,0
116013,0
95822,1
54794,1
88806,0
116994,0
14930,0
92462,0
49539,1
132965,1
105056,0
15663,0
57442,0
131621,0
68437,0
44769,1
1493,0
46764,0
119826,0
35243,0
22749,0
124894,0
64610,0
147423,0
28718,0
48305,0
57624,1
56062,0
123417,0
14899,0
33216,0
66458,0
1006,0
25780,0
108467,0
135462,0
47205,0
146058,1
57249,0
36068,1
19713,0
37879,0
91827,0
52986,0
85668,0
85533,1
120134,0
134201,1
21199,1
22985,1
58192,1
135634,0
145037,1
1641,1
50733,1
79729,0
93269,0
148373,1
31320,0
125057,0
69444,0
606,0
72986,1
88470,1
115814,1
86877,0
91024,1
82711,1
129000,1
25725,0
5199,0
104404,0
14063,0
122636,0
125550,0
21361,0
80371,1
84637,0
13468,1
116533,0
106296,0
135559,0
75687,1
113617,1
5886,0
8677,0
127431,1
89205,0
146425,0
50510,0
37733,1
53852,0
112423,0
117232,1
77886,0
102061,0
102788,0
94736,0
125395,0
33381,0
128294,0
147099,0
68024,0
6266,0
63128,0
114910,1
86581,0
4816,1
40904,0
118418,1
7920,0
75436,0
120922,1
145791,0
147245,0
143767,0
86084,0
147531,0
54189,0
117013,0
73866,0
83574,0
130732,0
66513,0
60672,0
73487,1
133978,1
51256,0
94962,0
4393,1
81759,1
24411,0
45913,1
21426,0
112391,0
67765,1
33185,0
138270,0
17131,0
43819,0
62169,1
74124,1
130651,1
47988,0
117748,0
65035,1
12400,0
145353,0
102837,0
25602,0
143672,0
69956,0
96888,0
40809,0
144183,0
16161,0
2383,0
6874,1
133464,0
35668,0
14429,1
59351,0
34722,0
141104,0
133993,0
101558,0
30277,0
39442,1
48167,1
5863,0
11769,0
28220,0
42104,0
141795,0
15024,1
104046,1
95202,1
79655,1
16722,0
78215,0
91757,0
23304,1
36994,0
87402,1
78190,0
126462,1
101677,0
99196,0
80935,0
34243,1
114945,0
15427,0
59721,0
63132,0
45904,0
64244,1
8533,1
104773,0
88314,0
59193,0
113289,1
3652,1
10104,0
138574,0
129022,0
53460,0
30868,0
7640,0
133859,1
61330,0
20985,0
24049,0
78181,0
132173,0
137700,0
55979,1
14555,1
143331,0
57069,0
98017,1
142596,0
15712,0
132638,0
28180,0
49008,0
138409,1
95124,1
38587,1
62826,0
73994,0
139161,0
13214,1
15733,1
110702,1
59031,1
126630,0
107799,0
53997,1
36313,0
14228,1
90172,0
132266,1
144485,1
84258,1
32226,1
65037,0
67398,0
25315,0
121251,0
112552,1
15874,0
51534,1
94648,0
65082,0
39827,0
3511,0
28709,0
67913,0
16650,0
2085,0
126081,0
51828,0
57125,0
101069,0
72756,0
100458,1
12242,0
83176,1
110911,0
102593,0
136885,0
78499,0
140585,0
15313,0
18712,1
53097,0
57902,0
42052,0
16136,0
119668,0
76253,0
140541,0
66382,0
10656,0
117821,1
102214,0
48954,0
81237,1
80333,0
42774,1
36541,0
52779,0
33274,0
73517,1
142916,0
128059,0
119845,0
36148,1
26689,1
83630,0
77986,1
55565,0
53383,0
53890,0
85918,0
32243,0
99062,0
20121,0
73441,0
66124,1
42188,0
113372,1
121346,1
82625,0
127863,0
31628,1
48597,1
27513,0
7906,0
102575,0
121071,1
63647,0
93704,0
71562,1
138987,0
90389,0
119066,0
97582,0
15303,0
142213,1
112154,1
34048,0
77138,1
121381,1
36685,1
119250,0
37791,0
88050,0
102338,1
98931,0
140220,0
102460,0
10442,0
136693,0
20859,0
3671,0
127555,1
111728,0
125853,0
138169,0
66958,1
133517,0
26063,0
6340,0
9729,0
105791,0
38917,0
35927,0
64037,1
49375,0
73247,0
118260,0
142698,0
36012,0
133243,0
143877,0
91700,1
11193,0
130779,0
116426,0
43848,1
42734,1
116006,0
88090,0
145440,0
71231,0
113235,0
16737,1
118125,0
56536,0
104499,1
67555,0
905,1
125089,1
108965,0
14947,0
78706,0
142492,0
133206,1
123139,0
29837,1
121793,0
96941,0
130045,0
123243,1
13159,0
89975,0
75044,1
132012,0
41082,0
44020,0
31720,0
51562,1
65086,0
137884,0
66892,0
127088,0
22159,0
83670,0
77831,0
137546,0
136651,0
117941,0
113501,1
111761,1
48367,0
51901,1
85191,1
10815,0
139359,1
59219,1
58920,1
104061,1
142463,1
140956,1
36052,0
75995,1
146995,0
110654,1
118478,0
127287,0
29426,0
51156,0
38105,1
9371,0
81657,0
89016,1
125127,0
61337,0
86716,1
123063,0
3477,1
70709,0
19118,0
119657,0
529,1
138842,0
54691,0
40579,1
124694,0
17765,0
68627,0
43025,0
71213,0
128084,0
88916,1
121789,0
18117,0
99780,0
120611,1
145876,0
15609,1
51958,0
146066,0
5468,1
142400,0
85353,0
62476,0
51535,1
8337,1
38262,0
37077,0
130234,1
118431,1
82459,0
67687,0
74008,1
115747,0
15569,0
74513,0
59613,0
17406,1
90016,0
140916,0
24176,0
30833,0
66884,0
78031,0
127043,1
5928,1
4796,0
145218,0
87671,1
28416,0
89874,0
137164,1
20424,0
111401,0
78530,1
51743,0
114738,1
43143,1
145435,0
58745,0
62691,0
123893,0
49537,0
131939,1
119831,0
122253,1
103723,1
131582,0
140067,1
43430,0
34883,1
98664,0
53168,1
8951,1
90850,0
46338,0
6285,0
44564,0
34977,0
52282,0
75311,0
74892,0
8411,0
78789,1
56435,0
53317,1
70640,0
128581,0
2292,0
54237,1
79755,0
46584,0
4479,1
37,0
115560,0
20338,1
87889,1
60087,1
66278,0
26108,0
9148,0
140186,1
83450,1
39511,0
124162,0
7842,0
132766,0
113262,0
61515,1
88963,0
56031,0
130298,0
31844,1
107125,1
22264,0
7441,0
3567,0
89774,1
57992,0
105738,1
81858,0
13836,0
93128,0
111539,0
95547,0
69583,0
1278,1
54890,0
37552,1
105826,0
116022,0
134158,0
134114,1
69488,1
106030,0
86618,0
68797,0
108739,1
12058,0
37059,0
92311,0
42151,0
42214,0
31275,1
92704,0
23823,1
23987,0
10858,0
90661,0
146199,0
25716,0
47940,1
30503,0
58126,1
13873,0
10428,0
68319,0
19145,0
147338,0
86159,0
85691,0
22764,0
101177,1
17803,1
18816,1
63779,0
90652,0
148400,1
122483,0
139856,0
117126,0
111571,0
22696,0
6537,1
98220,0
140929,0
139810,1
112688,0
72888,0
37294,0
82523,0
93329,0
66907,0
29174,0
25402,1
49302,0
11885,0
69507,0
74988,1
43236,0
22150,0
106494,0
128100,0
37658,0
74837,0
63714,0
29874,0
105917,0
127855,1
106226,0
15579,0
25010,1
141064,0
104386,0
5755,0
146954,0
49611,0
22507,0
113050,1
76348,0
73288,0
100383,0
67037,0
112258,1
137486,0
76172,0
29961,0
136062,0
89420,1
130560,1
83133,1
78876,0
136510,0
87247,0
16321,0
43330,0
35966,0
62715,1
12771,1
4462,1
91433,0
93365,1
98963,0
22465,1
49641,1
12939,0
101324,0
26494,1
116467,1
8710,0
38062,0
12924,1
36285,1
115478,1
70402,1
88367,1
10169,0
69395,0
102461,1
135359,0
76783,0
95751,0
134273,0
83712,0
82593,0
69338,0
134155,0
117932,0
20019,0
1355,0
80553,0
56677,0
53700,0
97119,1
40686,1
48290,0
104713,1
62854,0
52326,0
81671,0
27271,0
24359,0
56295,0
49940,0
48445,0
55058,0
90908,0
76336,0
64451,1
65627,1
87807,0
91096,0
13916,1
23615,1
118498,0
35700,0
1255,0
67301,0
90327,0
76422,1
90147,0
105042,1
25954,1
92609,0
137020,0
91948,0
144910,1
35934,0
71625,0
146083,1
49638,0
102393,0
99721,1
113573,0
44925,1
137908,0
112142,0
74710,0
101893,0
10382,0
90486,0
92737,0
88089,0
70501,0
101102,1
12184,0
8903,0
3545,0
50757,0
48940,0
122820,0
116832,0
124825,0
11202,0
14938,0
147059,0
115075,0
106241,0
80252,0
29807,1
131296,0
90896,0
42618,1
29404,0
109435,1
84536,0
124492,1
72935,0
6050,0
62106,0
128497,0
37155,0
5917,0
84748,0
12864,1
73510,0
146919,1
122321,1
72093,0
67274,0
119899,0
147966,0
131465,1
7159,0
112954,1
37538,0
98577,0
148136,1
23970,0
142868,0
13206,0
55725,0
6905,1
80404,1
56873,1
39847,0
7108,0
44384,0
76908,0
108230,0
10875,0
105319,1
129875,0
128538,0
68278,0
45203,1
46889,1
33596,0
90139,0
101751,0
83478,0
129478,0
127260,1
14687,0
83335,0
146364,1
65614,1
96370,0
78307,0
132812,0
77175,1
97478,0
131010,0
99435,0
142076,0
496,0
56436,0
92445,0
136749,0
23781,0
313,1
10706,0
91988,0
10225,0
101440,0
70048,1
107940,0
31738,0
33547,0
139918,0
65741,1
127980,0
20328,0
75339,0
102141,0
19613,0
95375,0
25727,0
46445,0
42436,0
90931,1
144847,0
74750,0
135515,0
82714,0
125942,0
147090,0
19366,0
32446,0
40244,0
22102,0
43224,1
44606,0
137658,0
14733,0
40998,0
104645,0
27208,1
7349,0
141914,0
27524,0
95955,0
132278,1
121761,0
131008,0
44930,0
72612,0
33214,0
140158,0
145701,0
145129,0
79352,0
122290,0
134557,0
138526,0
8009,0
18081,0
33946,0
100905,0
23686,1
132406,0
30643,0
148042,0
102838,1
47215,0
10675,0
23584,0
73015,0
54656,1
93462,0
61574,0
55851,0
49088,0
41370,0
33417,0
106661,0
14492,0
60139,0
122600,0
46660,0
115958,0
28066,0
23299,0
14500,1
107946,1
35398,0
108371,0
114784,0
82802,0
75343,0
107324,0
31376,1
88643,0
37015,0
141961,0
99274,0
5101,0
67268,0
79739,0
78175,1
13377,0
26944,0
93448,0
113462,1
6991,0
83684,1
46044,0
70558,0
11440,0
70454,0
6680,0
22109,0
93879,0
93742,1
141012,1
37349,0
146527,0
37844,0
138960,0
31447,0
80471,0
87983,0
84235,0
145501,0
126840,0
94865,0
100833,1
634,0
12426,0
95155,0
49360,0
135257,0
83257,0
27941,0
21243,0
142014,0
2108,0
72000,0
140347,1
1602,0
59128,0
13883,0
43124,1
47918,0
113063,0
72644,0
17683,0
52442,0
136363,0
28569,0
80824,0
135316,0
147670,1
38953,1
17968,0
11374,0
101906,1
118176,0
57182,0
109958,1
34062,1
64621,0
12155,0
140765,1
105211,0
93001,0
114410,0
134490,0
119423,0
133436,0
61930,0
60418,0
141170,0
142252,0
102408,0
95685,0
131426,1
76119,1
63367,0
31250,0
44920,1
115680,1
62572,0
41972,0
135001,0
18110,0
25967,0
60669,0
30541,0
68114,0
69193,0
48011,1
26857,0
69662,0
129301,0
54935,0
7538,1
2322,0
11974,0
106872,1
23175,1
102594,0
60714,0
46052,0
105534,0
15484,0
97313,1
137152,0
17289,0
28222,0
73194,0
83860,0
81007,0
40149,0
124387,0
119590,0
20052,1
74365,0
89491,0
59070,0
75656,1
66137,1
43808,0
54096,1
6882,1
104671,0
83525,0
136411,0
97945,0
112856,0
59189,0
53213,0
15547,0
46250,0
104081,0
139541,0
126693,0
117064,0
3066,1
109143,1
134033,1
12404,0
34257,0
9813,0
92251,1
124194,0
101758,1
39323,0
146141,1
23634,0
108369,0
40921,0
86773,1
29970,0
10005,0
129690,0
17146,0
51411,0
15916,0
131714,0
30769,1
96675,0
33677,0
110866,0
114171,1
105839,0
27598,0
57149,0
98510,1
52207,1
112261,0
80679,0
91090,0
126367,0
79696,0
82484,0
130883,0
79804,0
47666,1
137314,0
121015,0
86820,0
72321,0
92138,0
134714,0
138137,0
111014,0
139715,0
48798,0
22454,0
40922,0
28420,0
83888,0
80058,0
51095,0
98806,0
64328,0
50831,0
51196,0
69600,0
94744,0
7992,1
84168,0
79045,0
29498,0
22192,1
99535,1
134340,0
10626,0
78285,0
3037,1
9655,1
81642,0
107793,0
67453,0
98190,1
25999,0
111696,0
23963,0
52985,0
3302,0
35246,0
53724,0
100248,0
119270,0
76955,0
22374,0
24068,0
135728,0
15702,0
38542,1
67758,1
13608,0
114753,0
50105,0
85947,0
120369,0
117772,0
35990,0
141876,0
73100,0
66455,1
22573,0
63942,0
72604,0
15674,1
3368,0
36667,1
74895,0
49204,0
65936,0
33873,0
47370,0
122783,0
126060,1
89400,0
28798,1
24287,0
128083,0
126357,0
50020,0
43362,0
49573,1
51448,0
62070,0
82198,0
57875,0
137408,0
74881,1
38442,0
18833,0
10625,0
57553,0
108203,1
74974,0
105830,0
110066,0
147389,0
95497,0
37524,0
82074,0
104943,0
102406,0
11027,1
21145,1
6237,0
32873,0
27713,0
123866,1
134511,0
92888,0
22888,1
31230,1
9937,0
5087,0
118305,0
74556,0
10892,0
36340,0
129437,0
129332,0
21412,0
106554,1
3217,0
104893,1
12769,0
129166,0
130477,1
103863,0
88802,0
3100,0
72844,1
117496,0
32545,1
124361,1
42521,0
56597,1
69417,0
111772,0
88836,0
42082,1
44124,0
4964,0
38807,0
9469,0
60867,1
67967,1
5370,0
76002,0
81903,1
127342,0
49365,0
40056,0
93590,0
111804,1
63515,0
139275,1
122743,0
116436,1
62239,0
63955,0
3780,0
42087,0
101590,0
92347,0
142628,0
26351,0
23214,0
148060,0
96292,0
127746,1
44476,0
43713,0
60310,0
17503,0
33933,1
84155,0
140365,0
113521,0
117233,0
88523,0
143176,0
6399,0
116204,0
121594,0
82611,0
96310,0
123604,0
26827,1
140910,0
140364,0
132029,0
110068,0
76389,0
51782,0
39662,0
39285,0
11658,0
12413,0
78407,0
94484,0
9360,0
127461,0
120906,0
97006,1
129173,1
46148,1
65057,0
107134,1
50698,0
119982,0
42042,1
122953,0
51833,1
14422,0
22818,0
140659,1
51721,0
104137,0
69922,0
99145,0
102545,0
129176,1
18316,1
20574,1
111190,1
84191,1
107307,1
38589,0
75150,0
71969,0
23000,0
133287,0
114457,0
17554,0
21750,0
93326,0
9069,0
96776,0
21998,0
40494,0
9591,0
3009,0
12664,1
75219,1
54945,0
99575,1
70333,0
129447,1
58992,1
127986,0
70884,0
67338,0
40766,0
105419,1
116536,1
19772,1
56060,0
38106,0
3949,0
126251,0
75847,1
28833,1
66687,0
78180,0
12766,0
88890,0
40527,0
28739,0
143946,0
55643,0
72538,0
8635,0
113925,0
122230,1
96089,0
36109,0
87690,0
105340,0
111867,0
60306,0
58443,0
92977,0
60784,0
214,0
69484,1
142272,0
86813,0
136006,0
138473,0
128121,1
104363,0
92703,0
72958,0
61105,0
15090,0
146406,1
109908,0
23949,0
54843,0
112897,0
41798,0
32523,0
93811,0
30645,0
74623,0
29553,0
71498,0
47843,1
81482,0
34296,0
126169,0
47962,0
109700,0
136011,0
95652,1
38320,0
4133,0
77051,1
34694,0
18918,0
16315,0
38358,0
25326,0
97347,0
4372,0
61458,0
143619,0
54169,1
51182,0
81217,1
48834,0
116512,0
44339,1
60287,0
90506,0
6880,0
129543,0
89024,0
112992,0
109721,0
42008,0
35878,0
89027,0
14558,1
38816,0
58300,1
113725,0
131771,0
95348,0
3804,0
9293,0
3022,0
25093,0
34892,0
4965,0
86577,0
101014,0
123227,1
27098,0
31047,1
19762,0
134950,0
42761,0
95053,0
6643,1
80158,0
131787,0
92282,0
56058,0
143718,0
437,0
83178,0
67269,0
19326,0
101838,0
96070,0
125888,1
100109,0
41097,0
7359,1
107698,0
4934,0
9440,1
134908,0
11266,1
4053,0
103934,0
45083,0
21446,0
27434,0
57839,1
2745,0
130423,0
102176,1
33614,0
114323,0
10035,0
6543,0
146192,1
35497,1
81061,0
70291,1
100748,0
143869,0
67917,0
48346,0
98401,0
18959,0
47069,0
66468,0
20349,0
17758,0
4119,0
99227,0
81068,1
134209,0
110325,0
140883,0
120387,0
46041,0
69844,0
48466,0
75999,0
6252,0
61256,1
17422,0
123409,0
61989,0
99713,0
97709,0
44284,0
1700,0
89884,1
35108,0
42959,0
71210,0
142447,0
40079,0
53249,0
110242,0
25873,0
131637,0
37406,0
144567,0
80533,0
39215,0
110395,1
15690,0
132324,0
23480,0
101078,0
42630,1
58676,0
104400,0
18780,0
96328,1
33470,0
81836,0
113990,0
8169,0
7037,1
132308,0
34034,0
85376,0
43786,0
67521,0
24310,0
4615,1
57423,0
143056,0
91296,0
98997,0
123436,1
45759,1
137497,0
117462,0
11657,0
48551,0
110593,0
121133,0
94674,0
64329,0
55601,0
62900,0
89592,0
10747,0
115327,0
63274,0
19753,0
71034,0
114865,1
22939,1
38177,0
84169,0
148295,0
118797,0
43397,0
104641,0
71767,0
142852,1
31891,0
77189,0
99599,0
144000,0
73091,0
7561,1
135618,1
76158,0
126906,0
86817,1
133,0
138919,0
102646,0
13651,0
99134,0
43475,1
60920,0
62245,0
32573,0
132009,0
42528,1
21067,0
90387,0
29160,1
85551,0
72987,0
76729,0
67920,1
2392,0
70626,1
68646,1
22357,0
46165,1
138732,1
91404,0
62256,0
20656,1
32912,0
30894,0
63085,0
136973,0
107533,1
103463,1
32014,0
21160,1
66985,0
117639,1
139584,1
111338,0
133019,0
46422,0
122330,0
146835,0
68969,1
123190,1
95339,0
59448,0
53210,1
13901,0
25155,1
76470,1
123914,1
73821,0
13228,1
26799,0
95914,1
5688,0
30352,0
113244,1
76622,0
83545,0
70137,0
71708,0
71490,0
108442,0
67198,1
26619,0
10069,0
8443,1
22092,0
39820,1
48964,0
86973,0
82689,0
148395,0
125054,0
103809,0
14867,1
85010,0
63889,1
38485,0
137759,0
54518,0
88771,1
10080,1
64406,0
83788,0
43199,0
120463,0
3518,1
94074,0
141051,1
58347,1
64876,1
121,0
18679,0
102664,1
81767,0
50344,0
90962,0
119733,0
126417,0
53342,0
66501,0
123096,0
84079,0
78910,0
139074,0
9281,0
1897,1
126534,1
49066,1
111978,0
44660,1
117503,0
126627,1
1732,0
40418,0
143769,0
17111,0
117442,1
68723,0
140879,0
108561,0
83810,0
130724,0
7106,0
39092,0
99806,1
132855,0
145277,0
110477,1
129348,1
39904,0
140719,1
42387,0
77096,1
117955,0
102302,0
73889,0
89687,0
17316,0
78432,0
143197,0
72001,0
122194,0
45514,0
91401,0
18726,0
137282,1
46184,1
98754,1
10659,0
17350,1
120263,1
125917,0
9354,1
45379,0
13438,1
54586,1
114274,0
102745,0
52557,0
43393,1
132273,0
54272,1
76354,0
141665,1
86469,0
75538,1
79947,0
53119,0
53711,0
77482,1
131368,0
28934,0
10262,0
39316,0
123839,0
